"satpdbid","id"
"satpdb40393","neuropedia_108-P01272"
"satpdb40394","neuropedia_110-P05059"
"satpdb40395","neuropedia_111-P07455"
"satpdb40396","neuropedia_112-P26917"
"satpdb40397","neuropedia_113-P05059"
"satpdb40398","neuropedia_115-Q9TUI9"
"satpdb40399","neuropedia_116-P86437"
"satpdb40400","neuropedia_117-P07501"
"satpdb40401","neuropedia_119-Q9TUX7"
"satpdb40402","neuropedia_11-P01302"
"satpdb40403","neuropedia_121-P01143"
"satpdb40404","neuropedia_122-P81264"
"satpdb40405","neuropedia_123-P01190"
"satpdb40406","neuropedia_124-P01190"
"satpdb40407","neuropedia_125-P81264"
"satpdb40408","neuropedia_127-P58073"
"satpdb40409","neuropedia_128-P41520"
"satpdb40410","neuropedia_12-Q2T9U8"
"satpdb40411","neuropedia_130-Q1RMJ9"
"satpdb40412","neuropedia_132-P05059"
"satpdb40413","neuropedia_133-Q8MJV4"
"satpdb40414","neuropedia_134-P63292"
"satpdb40415","neuropedia_135-P09680"
"satpdb40416","neuropedia_136-P01211"
"satpdb40417","neuropedia_137-Q95104"
"satpdb40418","neuropedia_138-Q95104"
"satpdb40419","neuropedia_139-Q95104"
"satpdb40420","neuropedia_140-Q95104"
"satpdb40421","neuropedia_141-Q95104"
"satpdb40422","neuropedia_142-Q95104"
"satpdb40423","neuropedia_143-Q95104"
"satpdb40424","neuropedia_144-Q95104"
"satpdb40425","neuropedia_145-P01211"
"satpdb40426","neuropedia_146-P01211"
"satpdb40427","neuropedia_147-P01211"
"satpdb40428","neuropedia_148-P01211"
"satpdb40429","neuropedia_149-P01190"
"satpdb40430","neuropedia_14-Q863C3"
"satpdb40431","neuropedia_150-P41520"
"satpdb40432","neuropedia_151-P55206"
"satpdb40433","neuropedia_152-P41520"
"satpdb40434","neuropedia_153-P51694"
"satpdb40435","neuropedia_154-P05059"
"satpdb40436","neuropedia_156-P01190"
"satpdb40437","neuropedia_158-P06881"
"satpdb40438","neuropedia_159-Q765I0"
"satpdb40439","neuropedia_15-P86435"
"satpdb40440","neuropedia_160-P10092"
"satpdb40441","neuropedia_161-P61278"
"satpdb40442","neuropedia_162-O15130"
"satpdb40443","neuropedia_163-P20366"
"satpdb40444","neuropedia_168-P01298"
"satpdb40445","neuropedia_169-P08949"
"satpdb40446","neuropedia_172-P35318"
"satpdb40447","neuropedia_173-P01185"
"satpdb40448","neuropedia_175-P12272"
"satpdb40449","neuropedia_177-P10645"
"satpdb40450","neuropedia_179-P01258"
"satpdb40451","neuropedia_17-O62827"
"satpdb40452","neuropedia_180-P05305"
"satpdb40453","neuropedia_181-P05305"
"satpdb40454","neuropedia_182-P20800"
"satpdb40455","neuropedia_183-P14138"
"satpdb40456","neuropedia_184-P01185"
"satpdb40457","neuropedia_185-P01178"
"satpdb40458","neuropedia_186-P20366"
"satpdb40459","neuropedia_187-P20366"
"satpdb40460","neuropedia_188-P01210"
"satpdb40461","neuropedia_190-P01189"
"satpdb40462","neuropedia_191-P20382"
"satpdb40463","neuropedia_193-Q15726"
"satpdb40464","neuropedia_195-Q9UHF0"
"satpdb40465","neuropedia_196-P01258"
"satpdb40466","neuropedia_197-P55089"
"satpdb40467","neuropedia_198-O00230"
"satpdb40468","neuropedia_199-P01019"
"satpdb40469","neuropedia_19-P41520"
"satpdb40470","neuropedia_1-Q27441"
"satpdb40471","neuropedia_200-P01019"
"satpdb40472","neuropedia_201-P04090"
"satpdb40473","neuropedia_202-P30990"
"satpdb40474","neuropedia_203-P18509"
"satpdb40475","neuropedia_204-Q8WXF3"
"satpdb40476","neuropedia_205-P01344"
"satpdb40477","neuropedia_206-P06307"
"satpdb40478","neuropedia_207-P01308"
"satpdb40479","neuropedia_210-P01189"
"satpdb40480","neuropedia_211-P10645"
"satpdb40481","neuropedia_212-P10645"
"satpdb40482","neuropedia_213-P20382"
"satpdb40483","neuropedia_218-O95399"
"satpdb40484","neuropedia_220-P01210"
"satpdb40485","neuropedia_221-Q13519"
"satpdb40486","neuropedia_222-O15130"
"satpdb40487","neuropedia_224-Q9UBU3"
"satpdb40488","neuropedia_226-P48645"
"satpdb40489","neuropedia_227-Q13519"
"satpdb40490","neuropedia_228-Q969E3"
"satpdb40491","neuropedia_229-P01308"
"satpdb40492","neuropedia_230-P12872"
"satpdb40493","neuropedia_232-P20366"
"satpdb40494","neuropedia_233-P01308"
"satpdb40495","neuropedia_234-P23582"
"satpdb40496","neuropedia_235-P07492"
"satpdb40497","neuropedia_236-P08949"
"satpdb40498","neuropedia_239-P23435"
"satpdb40499","neuropedia_23-Q28207"
"satpdb40500","neuropedia_240-P23435"
"satpdb40501","neuropedia_241-Q9ULZ1"
"satpdb40502","neuropedia_242-Q9UBU3"
"satpdb40503","neuropedia_243-Q9UBU3"
"satpdb40504","neuropedia_244-P20382"
"satpdb40505","neuropedia_246-P06307"
"satpdb40506","neuropedia_247-P10645"
"satpdb40507","neuropedia_248-P22466"
"satpdb40508","neuropedia_249-P10645"
"satpdb40509","neuropedia_24-P17322"
"satpdb40510","neuropedia_250-P01275"
"satpdb40511","neuropedia_251-P01282"
"satpdb40512","neuropedia_252-P01282"
"satpdb40513","neuropedia_253-P01275"
"satpdb40514","neuropedia_254-P01275"
"satpdb40515","neuropedia_255-P01275"
"satpdb40516","neuropedia_256-P01298"
"satpdb40517","neuropedia_257-P20366"
"satpdb40518","neuropedia_258-P01282"
"satpdb40519","neuropedia_259-P18509"
"satpdb40520","neuropedia_25-Q867A9"
"satpdb40521","neuropedia_260-P18509"
"satpdb40522","neuropedia_261-P09683"
"satpdb40523","neuropedia_262-P01275"
"satpdb40524","neuropedia_263-P01275"
"satpdb40525","neuropedia_264-P10082"
"satpdb40526","neuropedia_266-Q5H8A3"
"satpdb40527","neuropedia_267-P30990"
"satpdb40528","neuropedia_268-P06307"
"satpdb40529","neuropedia_269-P01042"
"satpdb40530","neuropedia_26-P01260"
"satpdb40531","neuropedia_270-P06307"
"satpdb40532","neuropedia_271-Q96RP3"
"satpdb40533","neuropedia_272-P06307"
"satpdb40534","neuropedia_273-P10997"
"satpdb40535","neuropedia_275-P16860"
"satpdb40536","neuropedia_276-P16860"
"satpdb40537","neuropedia_277-P16860"
"satpdb40538","neuropedia_278-P01042"
"satpdb40539","neuropedia_27-P01180"
"satpdb40540","neuropedia_280-P06307"
"satpdb40541","neuropedia_281-P10645"
"satpdb40542","neuropedia_283-Q15726"
"satpdb40543","neuropedia_286-Q9ULZ1"
"satpdb40544","neuropedia_287-P01210"
"satpdb40545","neuropedia_28-P01175"
"satpdb40546","neuropedia_290-Q13519"
"satpdb40547","neuropedia_293-P16860"
"satpdb40548","neuropedia_294-P16860"
"satpdb40549","neuropedia_295-P16860"
"satpdb40550","neuropedia_296-P16860"
"satpdb40551","neuropedia_297-P16860"
"satpdb40552","neuropedia_298-Q9ULZ1"
"satpdb40553","neuropedia_299-P01160"
"satpdb40554","neuropedia_29-P01289"
"satpdb40555","neuropedia_2-Q27441"
"satpdb40556","neuropedia_300-P16860"
"satpdb40557","neuropedia_301-P01189"
"satpdb40558","neuropedia_302-P04808"
"satpdb40559","neuropedia_305-P83859"
"satpdb40560","neuropedia_306-Q16568"
"satpdb40561","neuropedia_308-O00230"
"satpdb40562","neuropedia_30-P01289"
"satpdb40563","neuropedia_312-P01350"
"satpdb40564","neuropedia_313-P20396"
"satpdb40565","neuropedia_314-P20396"
"satpdb40566","neuropedia_315-P20396"
"satpdb40567","neuropedia_316-P20396"
"satpdb40568","neuropedia_317-P20396"
"satpdb40569","neuropedia_318-P20396"
"satpdb40570","neuropedia_319-O43555"
"satpdb40571","neuropedia_31-P01302"
"satpdb40572","neuropedia_321-P01148"
"satpdb40573","neuropedia_324-P01350"
"satpdb40574","neuropedia_325-P30990"
"satpdb40575","neuropedia_326-P04090"
"satpdb40576","neuropedia_32-P01302"
"satpdb40577","neuropedia_330-O43612"
"satpdb40578","neuropedia_333-Q9ULZ1"
"satpdb40579","neuropedia_334-Q8WXF3"
"satpdb40580","neuropedia_336-P20366"
"satpdb40581","neuropedia_337-P01042"
"satpdb40582","neuropedia_338-O43612"
"satpdb40583","neuropedia_339-P01275"
"satpdb40584","neuropedia_33-P23389"
"satpdb40585","neuropedia_341-P05019"
"satpdb40586","neuropedia_343-P01019"
"satpdb40587","neuropedia_345-P61278"
"satpdb40588","neuropedia_348-P10645"
"satpdb40589","neuropedia_349-P06850"
"satpdb40590","neuropedia_350-P10645"
"satpdb40591","neuropedia_351-P23435"
"satpdb40592","neuropedia_352-P23435"
"satpdb40593","neuropedia_353-P01160"
"satpdb40594","neuropedia_356-P16860"
"satpdb40595","neuropedia_357-P16860"
"satpdb40596","neuropedia_358-P16860"
"satpdb40597","neuropedia_359-P16860"
"satpdb40598","neuropedia_35-P08858"
"satpdb40599","neuropedia_361-O15130"
"satpdb40600","neuropedia_362-P81277"
"satpdb40601","neuropedia_363-P01303"
"satpdb40602","neuropedia_365-P05408"
"satpdb40603","neuropedia_367-P01189"
"satpdb40604","neuropedia_368-P01189"
"satpdb40605","neuropedia_369-P13521"
"satpdb40606","neuropedia_36-P13204"
"satpdb40607","neuropedia_370-P81277"
"satpdb40608","neuropedia_371-Q7Z4H4"
"satpdb40609","neuropedia_372-P12272"
"satpdb40610","neuropedia_373-P04808"
"satpdb40611","neuropedia_374-Q7Z4H4"
"satpdb40612","neuropedia_377-Q16568"
"satpdb40613","neuropedia_378-P07492"
"satpdb40614","neuropedia_379-P16860"
"satpdb40615","neuropedia_37-P01190"
"satpdb40616","neuropedia_380-P16860"
"satpdb40617","neuropedia_381-P16860"
"satpdb40618","neuropedia_382-P06307"
"satpdb40619","neuropedia_385-P01042"
"satpdb40620","neuropedia_386-P01350"
"satpdb40621","neuropedia_387-P10645"
"satpdb40622","neuropedia_388-P10645"
"satpdb40623","neuropedia_389-Q8N729"
"satpdb40624","neuropedia_38-Q29W19"
"satpdb40625","neuropedia_390-Q8N729"
"satpdb40626","neuropedia_391-Q8NG41"
"satpdb40627","neuropedia_392-Q8NG41"
"satpdb40628","neuropedia_393-P01286"
"satpdb40629","neuropedia_394-P09681"
"satpdb40630","neuropedia_395-P01213"
"satpdb40631","neuropedia_396-P01210"
"satpdb40632","neuropedia_397-P01213"
"satpdb40633","neuropedia_398-P01213"
"satpdb40634","neuropedia_399-P01213"
"satpdb40635","neuropedia_39-P07456"
"satpdb40636","neuropedia_3-P05059"
"satpdb40637","neuropedia_400-P01213"
"satpdb40638","neuropedia_401-P01213"
"satpdb40639","neuropedia_402-P01213"
"satpdb40640","neuropedia_403-P01213"
"satpdb40641","neuropedia_404-P01213"
"satpdb40642","neuropedia_405-P01213"
"satpdb40643","neuropedia_406-P01213"
"satpdb40644","neuropedia_407-P01210"
"satpdb40645","neuropedia_408-P01210"
"satpdb40646","neuropedia_409-P01210"
"satpdb40647","neuropedia_40-P41520"
"satpdb40648","neuropedia_410-P01210"
"satpdb40649","neuropedia_411-P01189"
"satpdb40650","neuropedia_412-P01210"
"satpdb40651","neuropedia_413-P01210"
"satpdb40652","neuropedia_414-P01189"
"satpdb40653","neuropedia_415-P01350"
"satpdb40654","neuropedia_416-P06307"
"satpdb40655","neuropedia_417-P23582"
"satpdb40656","neuropedia_418-P06307"
"satpdb40657","neuropedia_419-Q15726"
"satpdb40658","neuropedia_420-P10082"
"satpdb40659","neuropedia_421-P01303"
"satpdb40660","neuropedia_426-P01189"
"satpdb40661","neuropedia_427-P55247"
"satpdb40662","neuropedia_429-P55247"
"satpdb40663","neuropedia_430-O97655"
"satpdb40664","neuropedia_431-Q5PXH1"
"satpdb40665","neuropedia_434-Q5PXH1"
"satpdb40666","neuropedia_435-O18811"
"satpdb40667","neuropedia_440-P33684"
"satpdb40668","neuropedia_445-Q8HYC2"
"satpdb40669","neuropedia_446-P84488"
"satpdb40670","neuropedia_447-Q765I1"
"satpdb40671","neuropedia_449-P10601"
"satpdb40672","neuropedia_450-P60041"
"satpdb40673","neuropedia_451-P97297"
"satpdb40674","neuropedia_453-P41539"
"satpdb40675","neuropedia_455-Q9CR53"
"satpdb40676","neuropedia_456-P10601"
"satpdb40677","neuropedia_457-P60041"
"satpdb40678","neuropedia_459-Q8R1I2"
"satpdb40679","neuropedia_460-P35455"
"satpdb40680","neuropedia_464-P70160"
"satpdb40681","neuropedia_465-P22389"
"satpdb40682","neuropedia_466-P22387"
"satpdb40683","neuropedia_467-P48299"
"satpdb40684","neuropedia_468-P35455"
"satpdb40685","neuropedia_469-P35454"
"satpdb40686","neuropedia_46-P01317"
"satpdb40687","neuropedia_470-P41539"
"satpdb40688","neuropedia_471-P41539"
"satpdb40689","neuropedia_472-P01193"
"satpdb40690","neuropedia_474-P81615"
"satpdb40691","neuropedia_475-P56942"
"satpdb40692","neuropedia_477-P11859"
"satpdb40693","neuropedia_478-P11859"
"satpdb40694","neuropedia_47-O62647"
"satpdb40695","neuropedia_480-O70176"
"satpdb40696","neuropedia_481-Q8CHK2"
"satpdb40697","neuropedia_482-P09535"
"satpdb40698","neuropedia_483-P09240"
"satpdb40699","neuropedia_488-P56942"
"satpdb40700","neuropedia_489-P01193"
"satpdb40701","neuropedia_48-O62647"
"satpdb40702","neuropedia_493-P48757"
"satpdb40703","neuropedia_494-P47932"
"satpdb40704","neuropedia_495-Q64387"
"satpdb40705","neuropedia_496-Q9QXK8"
"satpdb40706","neuropedia_497-Q9WVA8"
"satpdb40707","neuropedia_498-Q9EQX0"
"satpdb40708","neuropedia_49-P01317"
"satpdb40709","neuropedia_4-P26917"
"satpdb40710","neuropedia_500-Q64387"
"satpdb40711","neuropedia_501-Q924A4"
"satpdb40712","neuropedia_502-P41539"
"satpdb40713","neuropedia_503-Q61839"
"satpdb40714","neuropedia_504-Q9CR53"
"satpdb40715","neuropedia_506-Q9R171"
"satpdb40716","neuropedia_507-Q8R1I2"
"satpdb40717","neuropedia_508-Q9EQX0"
"satpdb40718","neuropedia_509-P56942"
"satpdb40719","neuropedia_50-P12872"
"satpdb40720","neuropedia_510-Q9D3P9"
"satpdb40721","neuropedia_511-P47212"
"satpdb40722","neuropedia_512-P55095"
"satpdb40723","neuropedia_513-P32648"
"satpdb40724","neuropedia_514-P32648"
"satpdb40725","neuropedia_515-P55095"
"satpdb40726","neuropedia_516-P55095"
"satpdb40727","neuropedia_517-P55095"
"satpdb40728","neuropedia_519-P55095"
"satpdb40729","neuropedia_520-P41539"
"satpdb40730","neuropedia_521-P32648"
"satpdb40731","neuropedia_522-O70176"
"satpdb40732","neuropedia_523-O70176"
"satpdb40733","neuropedia_524-Q08535"
"satpdb40734","neuropedia_525-P55095"
"satpdb40735","neuropedia_526-P55095"
"satpdb40736","neuropedia_527-P16043"
"satpdb40737","neuropedia_529-P56388"
"satpdb40738","neuropedia_52-Q0VBW8"
"satpdb40739","neuropedia_530-P09240"
"satpdb40740","neuropedia_531-P09240"
"satpdb40741","neuropedia_532-P12968"
"satpdb40742","neuropedia_533-Q9D3P9"
"satpdb40743","neuropedia_536-Q5H8A1"
"satpdb40744","neuropedia_539-Q9R0R4"
"satpdb40745","neuropedia_53-P01289"
"satpdb40746","neuropedia_543-Q64387"
"satpdb40747","neuropedia_546-P56469"
"satpdb40748","neuropedia_547-Q7TNK8"
"satpdb40749","neuropedia_548-P01193"
"satpdb40750","neuropedia_54-P01317"
"satpdb40751","neuropedia_550-Q8CE23"
"satpdb40752","neuropedia_554-Q9WVA8"
"satpdb40753","neuropedia_555-Q9QZQ3"
"satpdb40754","neuropedia_556-Q62361"
"satpdb40755","neuropedia_557-Q62361"
"satpdb40756","neuropedia_558-Q62361"
"satpdb40757","neuropedia_559-Q62361"
"satpdb40758","neuropedia_55-P55206"
"satpdb40759","neuropedia_560-Q62361"
"satpdb40760","neuropedia_561-P13562"
"satpdb40761","neuropedia_563-P48757"
"satpdb40762","neuropedia_564-Q9D3P9"
"satpdb40763","neuropedia_567-O55241"
"satpdb40764","neuropedia_56-Q863C3"
"satpdb40765","neuropedia_570-Q9R0R4"
"satpdb40766","neuropedia_572-Q8CHK2"
"satpdb40767","neuropedia_573-O55241"
"satpdb40768","neuropedia_574-P41539"
"satpdb40769","neuropedia_575-O08677"
"satpdb40770","neuropedia_576-P05017"
"satpdb40771","neuropedia_577-P47932"
"satpdb40772","neuropedia_578-P11859"
"satpdb40773","neuropedia_579-P60041"
"satpdb40774","neuropedia_57-Q2T9U8"
"satpdb40775","neuropedia_580-Q99MP3"
"satpdb40776","neuropedia_581-Q99JA0"
"satpdb40777","neuropedia_583-Q9R171"
"satpdb40778","neuropedia_584-P97297"
"satpdb40779","neuropedia_585-Q9WVA8"
"satpdb40780","neuropedia_588-P40753"
"satpdb40781","neuropedia_591-P57774"
"satpdb40782","neuropedia_592-P12961"
"satpdb40783","neuropedia_595-P01193"
"satpdb40784","neuropedia_596-P01193"
"satpdb40785","neuropedia_597-Q9R0R4"
"satpdb40786","neuropedia_598-Q03517"
"satpdb40787","neuropedia_599-P22858"
"satpdb40788","neuropedia_59-Q9TUI9"
"satpdb40789","neuropedia_5-Q9TUX7"
"satpdb40790","neuropedia_600-Q9R0R4"
"satpdb40791","neuropedia_601-Q7TNK8"
"satpdb40792","neuropedia_602-Q99ML8"
"satpdb40793","neuropedia_607-P26339"
"satpdb40794","neuropedia_608-Q8K4P1"
"satpdb40795","neuropedia_609-P48756"
"satpdb40796","neuropedia_60-P86437"
"satpdb40797","neuropedia_610-P22005"
"satpdb40798","neuropedia_611-O35417"
"satpdb40799","neuropedia_612-O35417"
"satpdb40800","neuropedia_613-O35417"
"satpdb40801","neuropedia_614-O35417"
"satpdb40802","neuropedia_615-O35417"
"satpdb40803","neuropedia_616-O35417"
"satpdb40804","neuropedia_617-O35417"
"satpdb40805","neuropedia_618-O35417"
"satpdb40806","neuropedia_619-P22005"
"satpdb40807","neuropedia_61-P01156"
"satpdb40808","neuropedia_620-P22005"
"satpdb40809","neuropedia_621-P22005"
"satpdb40810","neuropedia_622-P22005"
"satpdb40811","neuropedia_623-P01193"
"satpdb40812","neuropedia_624-P01193"
"satpdb40813","neuropedia_625-P56388"
"satpdb40814","neuropedia_626-Q61839"
"satpdb40815","neuropedia_627-Q6Y4S4"
"satpdb40816","neuropedia_628-Q9EPS2"
"satpdb40817","neuropedia_62-P41520"
"satpdb40818","neuropedia_630-P57774"
"satpdb40819","neuropedia_631-P97297"
"satpdb40820","neuropedia_634-P01193"
"satpdb40821","neuropedia_635-Q9GLN8"
"satpdb40822","neuropedia_636-Q9GLN8"
"satpdb40823","neuropedia_637-Q9GLN8"
"satpdb40824","neuropedia_638-P30410"
"satpdb40825","neuropedia_63-P11242"
"satpdb40826","neuropedia_641-A5A6J6"
"satpdb40827","neuropedia_642-P30410"
"satpdb40828","neuropedia_643-P30410"
"satpdb40829","neuropedia_648-P51454"
"satpdb40830","neuropedia_649-P51454"
"satpdb40831","neuropedia_64-P01272"
"satpdb40832","neuropedia_650-Q5CZK2"
"satpdb40833","neuropedia_651-Q5CZK2"
"satpdb40834","neuropedia_654-Q765I2"
"satpdb40835","neuropedia_655-P01194"
"satpdb40836","neuropedia_657-P60042"
"satpdb40837","neuropedia_658-P06767"
"satpdb40838","neuropedia_65-P81401"
"satpdb40839","neuropedia_660-P06303"
"satpdb40840","neuropedia_661-P20156"
"satpdb40841","neuropedia_663-P60042"
"satpdb40842","neuropedia_665-P24393"
"satpdb40843","neuropedia_666-P01186"
"satpdb40844","neuropedia_667-P43145"
"satpdb40845","neuropedia_668-P20068"
"satpdb40846","neuropedia_66-P01272"
"satpdb40847","neuropedia_673-P01257"
"satpdb40848","neuropedia_674-P23943"
"satpdb40849","neuropedia_675-P22388"
"satpdb40850","neuropedia_676-P13207"
"satpdb40851","neuropedia_677-P01186"
"satpdb40852","neuropedia_678-P01179"
"satpdb40853","neuropedia_679-P06767"
"satpdb40854","neuropedia_67-P01272"
"satpdb40855","neuropedia_680-P06767"
"satpdb40856","neuropedia_682-P55090"
"satpdb40857","neuropedia_683-P06303"
"satpdb40858","neuropedia_684-P14200"
"satpdb40859","neuropedia_686-P01015"
"satpdb40860","neuropedia_687-P01015"
"satpdb40861","neuropedia_689-P13589"
"satpdb40862","neuropedia_68-P01272"
"satpdb40863","neuropedia_690-Q8BFS3"
"satpdb40864","neuropedia_691-P01346"
"satpdb40865","neuropedia_692-P01355"
"satpdb40866","neuropedia_693-Q9WVA9"
"satpdb40867","neuropedia_694-P14200"
"satpdb40868","neuropedia_695-P01194"
"satpdb40869","neuropedia_699-Q62923"
"satpdb40870","neuropedia_69-P01289"
"satpdb40871","neuropedia_6-P01289"
"satpdb40872","neuropedia_700-Q9WVA9"
"satpdb40873","neuropedia_701-Q9QYH7"
"satpdb40874","neuropedia_703-Q62923"
"satpdb40875","neuropedia_704-P20156"
"satpdb40876","neuropedia_705-P06767"
"satpdb40877","neuropedia_706-P55207"
"satpdb40878","neuropedia_707-P14200"
"satpdb40879","neuropedia_709-P63182"
"satpdb40880","neuropedia_710-P24393"
"satpdb40881","neuropedia_711-Q9QYH7"
"satpdb40882","neuropedia_712-P10683"
"satpdb40883","neuropedia_713-P09916"
"satpdb40884","neuropedia_714-P06883"
"satpdb40885","neuropedia_715-P01283"
"satpdb40886","neuropedia_716-P01283"
"satpdb40887","neuropedia_717-P06883"
"satpdb40888","neuropedia_718-P06883"
"satpdb40889","neuropedia_719-P06883"
"satpdb40890","neuropedia_71-P81401"
"satpdb40891","neuropedia_721-P06883"
"satpdb40892","neuropedia_722-P06767"
"satpdb40893","neuropedia_724-P01283"
"satpdb40894","neuropedia_725-P13589"
"satpdb40895","neuropedia_726-P13589"
"satpdb40896","neuropedia_727-P11384"
"satpdb40897","neuropedia_728-P06883"
"satpdb40898","neuropedia_729-P06883"
"satpdb40899","neuropedia_72-Q29W19"
"satpdb40900","neuropedia_731-P49192"
"satpdb40901","neuropedia_732-P01355"
"satpdb40902","neuropedia_733-P01355"
"satpdb40903","neuropedia_734-P12969"
"satpdb40904","neuropedia_735-P20068"
"satpdb40905","neuropedia_737-Q5H8A2"
"satpdb40906","neuropedia_73-Q29W19"
"satpdb40907","neuropedia_741-Q9QYH7"
"satpdb40908","neuropedia_742-Q9R0R3"
"satpdb40909","neuropedia_745-Q62923"
"satpdb40910","neuropedia_746-P01355"
"satpdb40911","neuropedia_747-Q9WVA9"
"satpdb40912","neuropedia_749-Q62949"
"satpdb40913","neuropedia_74-P63296"
"satpdb40914","neuropedia_750-P61312"
"satpdb40915","neuropedia_751-P01194"
"satpdb40916","neuropedia_752-P11030"
"satpdb40917","neuropedia_753-P83860"
"satpdb40918","neuropedia_757-Q62949"
"satpdb40919","neuropedia_758-Q9QZQ4"
"satpdb40920","neuropedia_759-P01150"
"satpdb40921","neuropedia_75-P01272"
"satpdb40922","neuropedia_760-P01150"
"satpdb40923","neuropedia_761-P01150"
"satpdb40924","neuropedia_762-P01150"
"satpdb40925","neuropedia_763-P01150"
"satpdb40926","neuropedia_764-P07490"
"satpdb40927","neuropedia_767-P04563"
"satpdb40928","neuropedia_768-P20068"
"satpdb40929","neuropedia_76-P01272"
"satpdb40930","neuropedia_770-O55232"
"satpdb40931","neuropedia_771-P20156"
"satpdb40932","neuropedia_773-P04563"
"satpdb40933","neuropedia_774-Q9R0R3"
"satpdb40934","neuropedia_775-P01347"
"satpdb40935","neuropedia_777-Q8BFS3"
"satpdb40936","neuropedia_778-O55232"
"satpdb40937","neuropedia_779-P06767"
"satpdb40938","neuropedia_77-Q68RJ9"
"satpdb40939","neuropedia_780-P08934"
"satpdb40940","neuropedia_781-P08025"
"satpdb40941","neuropedia_782-P43145"
"satpdb40942","neuropedia_783-P01161"
"satpdb40943","neuropedia_784-P01161"
"satpdb40944","neuropedia_785-P01347"
"satpdb40945","neuropedia_786-P01015"
"satpdb40946","neuropedia_787-P60042"
"satpdb40947","neuropedia_788-P10093"
"satpdb40948","neuropedia_789-P01256"
"satpdb40949","neuropedia_78-P41520"
"satpdb40950","neuropedia_791-P01143"
"satpdb40951","neuropedia_792-P63182"
"satpdb40952","neuropedia_793-P01161"
"satpdb40953","neuropedia_795-P13205"
"satpdb40954","neuropedia_797-P81278"
"satpdb40955","neuropedia_798-P01161"
"satpdb40956","neuropedia_799-P01161"
"satpdb40957","neuropedia_79-P41520"
"satpdb40958","neuropedia_7-P13204"
"satpdb40959","neuropedia_800-P01161"
"satpdb40960","neuropedia_801-P07808"
"satpdb40961","neuropedia_802-P27682"
"satpdb40962","neuropedia_803-P01194"
"satpdb40963","neuropedia_804-P01194"
"satpdb40964","neuropedia_805-Q9R0R3"
"satpdb40965","neuropedia_806-P10362"
"satpdb40966","neuropedia_807-P81278"
"satpdb40967","neuropedia_808-P11030"
"satpdb40968","neuropedia_809-P13085"
"satpdb40969","neuropedia_80-P01156"
"satpdb40970","neuropedia_811-Q9R0R3"
"satpdb40971","neuropedia_812-P61312"
"satpdb40972","neuropedia_813-Q91WW1"
"satpdb40973","neuropedia_817-P10354"
"satpdb40974","neuropedia_818-Q8N729"
"satpdb40975","neuropedia_819-Q8N729"
"satpdb40976","neuropedia_81-P41520"
"satpdb40977","neuropedia_820-Q8K4P2"
"satpdb40978","neuropedia_821-P04094"
"satpdb40979","neuropedia_822-P06300"
"satpdb40980","neuropedia_823-P06300"
"satpdb40981","neuropedia_824-P06300"
"satpdb40982","neuropedia_825-P06300"
"satpdb40983","neuropedia_826-P06300"
"satpdb40984","neuropedia_827-P06300"
"satpdb40985","neuropedia_828-P06300"
"satpdb40986","neuropedia_829-P06300"
"satpdb40987","neuropedia_830-P04094"
"satpdb40988","neuropedia_831-P04094"
"satpdb40989","neuropedia_832-P04094"
"satpdb40990","neuropedia_833-P04094"
"satpdb40991","neuropedia_834-P01194"
"satpdb40992","neuropedia_835-P01194"
"satpdb40993","neuropedia_836-P49192"
"satpdb40994","neuropedia_837-P01355"
"satpdb40995","neuropedia_838-P55207"
"satpdb40996","neuropedia_839-P12760"
"satpdb40997","neuropedia_840-Q7TSB7"
"satpdb40998","neuropedia_841-P10631"
"satpdb40999","neuropedia_842-P07808"
"satpdb41000","neuropedia_843-P43145"
"satpdb41001","neuropedia_846-P01194"
"satpdb41002","neuropedia_847"
"satpdb41003","neuropedia_84-O62827"
"satpdb41004","neuropedia_85-Q9TUI9"
"satpdb41005","neuropedia_87-O62647"
"satpdb41006","neuropedia_89-Q9TUX7"
"satpdb41007","neuropedia_90-P01190"
"satpdb41008","neuropedia_91-P83862"
"satpdb41009","neuropedia_92-Q68RJ9"
"satpdb41010","neuropedia_95-P01352"
"satpdb41011","neuropedia_96-P01352"
"satpdb41012","neuropedia_97-P01156"
"satpdb41013","neuropedia_99-P56717"
"satpdb41014","neuropedia_9-P01180"
"satpdb41015","parapep_1001"
"satpdb41016","parapep_1002"
"satpdb41017","parapep_1003"
"satpdb41018","parapep_1004"
"satpdb41019","parapep_1005"
"satpdb41020","parapep_1006"
"satpdb41021","parapep_1007"
"satpdb41022","parapep_1008"
"satpdb41023","parapep_1009"
"satpdb41024","parapep_1010"
"satpdb41025","parapep_1011"
"satpdb41026","parapep_1012"
"satpdb41027","parapep_1013"
"satpdb41028","parapep_1029"
"satpdb41029","parapep_1030"
"satpdb41030","parapep_1031"
"satpdb41031","parapep_1032"
"satpdb41032","parapep_1033"
"satpdb41033","parapep_1034"
"satpdb41034","parapep_1035"
"satpdb41035","parapep_1036"
"satpdb41036","parapep_1037"
"satpdb41037","parapep_1038"
"satpdb41038","parapep_1039"
"satpdb41039","parapep_1040"
"satpdb41040","parapep_1041"
"satpdb41041","parapep_1042"
"satpdb41042","parapep_1043"
"satpdb41043","parapep_1044"
"satpdb41044","parapep_1045"
"satpdb41045","parapep_1046"
"satpdb41046","parapep_1047"
